timestamp,iteration,factor,verdict,baseline_sharpe,new_sharpe,improvement,baseline_return_pct,new_return_pct,trades_baseline,trades_new,events_tested,active_factors,liquidated,leveraged_dd_pct,win_rate,data_rows
2026-04-23T14:02:43.586946+00:00,177,consecutive_3bar,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:03:29.745645+00:00,178,ema_8_21_cross,NEGATIVE,6.3986,5.6837,-0.7149,213.58,121.37,4,2,17,(none),False,13.05,100.0,1374
2026-04-23T14:03:43.907773+00:00,180,range_position_7d,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:04:29.711136+00:00,181,atr_dynamic_stop,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:04:43.659007+00:00,183,candle_body,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:05:29.596246+00:00,184,rsi_14,NEGATIVE,6.3986,6.0511,-0.3475,213.58,190.7,4,3,17,(none),False,47.63,100.0,1374
2026-04-23T14:05:44.075092+00:00,186,gap_detect,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:06:29.658687+00:00,187,macd_hist,NEGATIVE,6.3986,4.7332,-1.6654,213.58,135.38,4,3,17,(none),False,47.63,100.0,1374
2026-04-23T14:06:43.631240+00:00,189,ema_8_21_cross,NEGATIVE,6.3986,5.6837,-0.7149,213.58,121.37,4,2,17,(none),False,13.05,100.0,1374
2026-04-23T14:07:29.604372+00:00,190,bollinger_20,NEGATIVE,6.3986,3.5046,-2.894,213.58,82.23,4,2,17,(none),False,47.63,100.0,1374
2026-04-23T14:07:44.211404+00:00,192,atr_dynamic_stop,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:08:29.666554+00:00,193,volume_surge,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:08:43.797641+00:00,195,rsi_14,NEGATIVE,6.3986,6.0511,-0.3475,213.58,190.7,4,3,17,(none),False,47.63,100.0,1374
2026-04-23T14:09:29.714005+00:00,196,pre_trend_7d,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:09:43.792208+00:00,198,macd_hist,NEGATIVE,6.3986,4.7332,-1.6654,213.58,135.38,4,3,17,(none),False,47.63,100.0,1374
2026-04-23T14:10:30.109586+00:00,199,volatility_regime,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:10:43.756715+00:00,201,bollinger_20,NEGATIVE,6.3986,3.5046,-2.894,213.58,82.23,4,2,17,(none),False,47.63,100.0,1374
2026-04-23T14:11:29.846075+00:00,202,consecutive_3bar,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:11:43.638077+00:00,204,volume_surge,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:12:29.662804+00:00,205,range_position_7d,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:12:43.966301+00:00,207,pre_trend_7d,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:13:29.696088+00:00,208,candle_body,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:13:43.816446+00:00,210,volatility_regime,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:14:29.801420+00:00,211,gap_detect,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:14:43.875958+00:00,213,consecutive_3bar,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:15:29.650341+00:00,214,ema_8_21_cross,NEGATIVE,6.3986,5.6837,-0.7149,213.58,121.37,4,2,17,(none),False,13.05,100.0,1374
2026-04-23T14:15:43.706932+00:00,216,range_position_7d,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:16:29.627765+00:00,217,atr_dynamic_stop,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:16:43.746986+00:00,219,candle_body,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:17:29.628971+00:00,220,rsi_14,NEGATIVE,6.3986,6.0511,-0.3475,213.58,190.7,4,3,17,(none),False,47.63,100.0,1374
2026-04-23T14:17:43.682523+00:00,222,gap_detect,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:18:29.655586+00:00,223,macd_hist,NEGATIVE,6.3986,4.7332,-1.6654,213.58,135.38,4,3,17,(none),False,47.63,100.0,1374
2026-04-23T14:18:43.755823+00:00,225,ema_8_21_cross,NEGATIVE,6.3986,5.6837,-0.7149,213.58,121.37,4,2,17,(none),False,13.05,100.0,1374
2026-04-23T14:19:30.474652+00:00,226,bollinger_20,NEGATIVE,6.3986,3.5046,-2.894,213.58,82.23,4,2,17,(none),False,47.63,100.0,1374
2026-04-23T14:19:43.740969+00:00,228,atr_dynamic_stop,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:20:29.633468+00:00,229,volume_surge,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:20:43.665578+00:00,231,rsi_14,NEGATIVE,6.3986,6.0511,-0.3475,213.58,190.7,4,3,17,(none),False,47.63,100.0,1374
2026-04-23T14:21:29.691736+00:00,232,pre_trend_7d,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:21:43.859959+00:00,234,macd_hist,NEGATIVE,6.3986,4.7332,-1.6654,213.58,135.38,4,3,17,(none),False,47.63,100.0,1374
2026-04-23T14:22:29.866539+00:00,235,volatility_regime,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:22:43.765701+00:00,237,bollinger_20,NEGATIVE,6.3986,3.5046,-2.894,213.58,82.23,4,2,17,(none),False,47.63,100.0,1374
2026-04-23T14:23:29.664762+00:00,238,consecutive_3bar,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:23:43.801038+00:00,240,volume_surge,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:24:29.661956+00:00,241,range_position_7d,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:24:43.653080+00:00,243,pre_trend_7d,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:25:29.768372+00:00,244,candle_body,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:25:43.812184+00:00,246,volatility_regime,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:26:29.681401+00:00,247,gap_detect,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:26:43.809916+00:00,249,consecutive_3bar,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:27:30.036455+00:00,250,ema_8_21_cross,NEGATIVE,6.3986,5.6837,-0.7149,213.58,121.37,4,2,17,(none),False,13.05,100.0,1374
2026-04-23T14:27:43.634324+00:00,252,range_position_7d,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:28:30.079797+00:00,253,atr_dynamic_stop,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:28:43.803988+00:00,255,candle_body,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:29:29.696779+00:00,256,rsi_14,NEGATIVE,6.3986,6.0511,-0.3475,213.58,190.7,4,3,17,(none),False,47.63,100.0,1374
2026-04-23T14:29:43.657244+00:00,258,gap_detect,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:30:29.744487+00:00,259,macd_hist,NEGATIVE,6.3986,4.7332,-1.6654,213.58,135.38,4,3,17,(none),False,47.63,100.0,1374
2026-04-23T14:30:43.738815+00:00,261,ema_8_21_cross,NEGATIVE,6.3986,5.6837,-0.7149,213.58,121.37,4,2,17,(none),False,13.05,100.0,1374
2026-04-23T14:31:29.698002+00:00,262,bollinger_20,NEGATIVE,6.3986,3.5046,-2.894,213.58,82.23,4,2,17,(none),False,47.63,100.0,1374
2026-04-23T14:31:43.726152+00:00,264,atr_dynamic_stop,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:32:29.799607+00:00,265,volume_surge,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:32:43.659395+00:00,267,rsi_14,NEGATIVE,6.3986,6.0511,-0.3475,213.58,190.7,4,3,17,(none),False,47.63,100.0,1374
2026-04-23T14:33:29.679690+00:00,268,pre_trend_7d,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:33:43.679987+00:00,270,macd_hist,NEGATIVE,6.3986,4.7332,-1.6654,213.58,135.38,4,3,17,(none),False,47.63,100.0,1374
2026-04-23T14:34:29.747400+00:00,271,volatility_regime,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:34:43.767462+00:00,273,bollinger_20,NEGATIVE,6.3986,3.5046,-2.894,213.58,82.23,4,2,17,(none),False,47.63,100.0,1374
2026-04-23T14:35:29.798641+00:00,274,consecutive_3bar,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:35:43.722561+00:00,276,volume_surge,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:36:29.674111+00:00,277,range_position_7d,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:36:43.817346+00:00,279,pre_trend_7d,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:37:29.634721+00:00,280,candle_body,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:37:43.863674+00:00,282,volatility_regime,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:38:29.674582+00:00,283,gap_detect,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:38:43.762255+00:00,285,consecutive_3bar,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:39:29.698658+00:00,286,ema_8_21_cross,NEGATIVE,6.3986,5.6837,-0.7149,213.58,121.37,4,2,17,(none),False,13.05,100.0,1374
2026-04-23T14:39:43.817491+00:00,288,range_position_7d,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:40:29.890533+00:00,289,atr_dynamic_stop,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:40:43.901712+00:00,291,candle_body,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:41:29.738686+00:00,292,rsi_14,NEGATIVE,6.3986,6.0511,-0.3475,213.58,190.7,4,3,17,(none),False,47.63,100.0,1374
2026-04-23T14:41:43.779151+00:00,294,gap_detect,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:42:29.931113+00:00,295,macd_hist,NEGATIVE,6.3986,4.7332,-1.6654,213.58,135.38,4,3,17,(none),False,47.63,100.0,1374
2026-04-23T14:42:43.705237+00:00,297,ema_8_21_cross,NEGATIVE,6.3986,5.6837,-0.7149,213.58,121.37,4,2,17,(none),False,13.05,100.0,1374
2026-04-23T14:43:29.771166+00:00,298,bollinger_20,NEGATIVE,6.3986,3.5046,-2.894,213.58,82.23,4,2,17,(none),False,47.63,100.0,1374
2026-04-23T14:43:43.753185+00:00,300,atr_dynamic_stop,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:44:29.707938+00:00,301,volume_surge,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:44:43.881300+00:00,303,rsi_14,NEGATIVE,6.3986,6.0511,-0.3475,213.58,190.7,4,3,17,(none),False,47.63,100.0,1374
2026-04-23T14:45:29.737497+00:00,304,pre_trend_7d,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:45:43.652815+00:00,306,macd_hist,NEGATIVE,6.3986,4.7332,-1.6654,213.58,135.38,4,3,17,(none),False,47.63,100.0,1374
2026-04-23T14:46:29.866575+00:00,307,volatility_regime,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:46:43.744461+00:00,309,bollinger_20,NEGATIVE,6.3986,3.5046,-2.894,213.58,82.23,4,2,17,(none),False,47.63,100.0,1374
2026-04-23T14:47:29.731666+00:00,310,consecutive_3bar,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:47:43.720897+00:00,312,volume_surge,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:48:29.845435+00:00,313,range_position_7d,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:48:43.760784+00:00,315,pre_trend_7d,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:49:29.701005+00:00,316,candle_body,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:49:43.864051+00:00,318,volatility_regime,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:50:30.127739+00:00,319,gap_detect,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:50:43.955932+00:00,321,consecutive_3bar,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:51:29.840850+00:00,322,ema_8_21_cross,NEGATIVE,6.3986,5.6837,-0.7149,213.58,121.37,4,2,17,(none),False,13.05,100.0,1374
2026-04-23T14:51:43.759159+00:00,324,range_position_7d,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:52:29.629472+00:00,325,atr_dynamic_stop,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:52:43.808419+00:00,327,candle_body,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:53:29.744369+00:00,328,rsi_14,NEGATIVE,6.3986,6.0511,-0.3475,213.58,190.7,4,3,17,(none),False,47.63,100.0,1374
2026-04-23T14:53:43.796843+00:00,330,gap_detect,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:54:29.692681+00:00,331,macd_hist,NEGATIVE,6.3986,4.7332,-1.6654,213.58,135.38,4,3,17,(none),False,47.63,100.0,1374
2026-04-23T14:54:43.848855+00:00,333,ema_8_21_cross,NEGATIVE,6.3986,5.6837,-0.7149,213.58,121.37,4,2,17,(none),False,13.05,100.0,1374
2026-04-23T14:55:30.086242+00:00,334,bollinger_20,NEGATIVE,6.3986,3.5046,-2.894,213.58,82.23,4,2,17,(none),False,47.63,100.0,1374
2026-04-23T14:55:43.760970+00:00,336,atr_dynamic_stop,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:56:29.834081+00:00,337,volume_surge,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:56:43.796744+00:00,339,rsi_14,NEGATIVE,6.3986,6.0511,-0.3475,213.58,190.7,4,3,17,(none),False,47.63,100.0,1374
2026-04-23T14:57:29.730982+00:00,340,pre_trend_7d,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:57:44.308848+00:00,342,macd_hist,NEGATIVE,6.3986,4.7332,-1.6654,213.58,135.38,4,3,17,(none),False,47.63,100.0,1374
2026-04-23T14:58:30.268698+00:00,343,volatility_regime,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:58:43.754988+00:00,345,bollinger_20,NEGATIVE,6.3986,3.5046,-2.894,213.58,82.23,4,2,17,(none),False,47.63,100.0,1374
2026-04-23T14:59:29.752455+00:00,346,consecutive_3bar,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T14:59:43.790700+00:00,348,volume_surge,NEUTRAL,6.3986,6.3986,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1374
2026-04-23T15:00:29.879689+00:00,349,range_position_7d,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:00:43.849480+00:00,351,pre_trend_7d,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:01:29.757346+00:00,352,candle_body,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:01:43.761025+00:00,354,volatility_regime,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:02:30.202019+00:00,355,gap_detect,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:02:43.841221+00:00,357,consecutive_3bar,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:03:29.765857+00:00,358,ema_8_21_cross,NEGATIVE,6.3962,5.6816,-0.7146,213.58,121.37,4,2,17,(none),False,13.05,100.0,1375
2026-04-23T15:03:43.850301+00:00,360,range_position_7d,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:04:29.854499+00:00,361,atr_dynamic_stop,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:04:43.802789+00:00,363,candle_body,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:05:29.874870+00:00,364,rsi_14,NEGATIVE,6.3962,6.0489,-0.3474,213.58,190.7,4,3,17,(none),False,47.63,100.0,1375
2026-04-23T15:05:43.877662+00:00,366,gap_detect,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:06:29.834569+00:00,367,macd_hist,NEGATIVE,6.3962,4.7315,-1.6648,213.58,135.38,4,3,17,(none),False,47.63,100.0,1375
2026-04-23T15:06:43.987805+00:00,369,ema_8_21_cross,NEGATIVE,6.3962,5.6816,-0.7146,213.58,121.37,4,2,17,(none),False,13.05,100.0,1375
2026-04-23T15:07:29.784946+00:00,370,bollinger_20,NEGATIVE,6.3962,3.5033,-2.8929,213.58,82.23,4,2,17,(none),False,47.63,100.0,1375
2026-04-23T15:07:43.795817+00:00,372,atr_dynamic_stop,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:08:29.747545+00:00,373,volume_surge,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:08:44.088023+00:00,375,rsi_14,NEGATIVE,6.3962,6.0489,-0.3474,213.58,190.7,4,3,17,(none),False,47.63,100.0,1375
2026-04-23T15:09:29.856537+00:00,376,pre_trend_7d,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:09:43.802420+00:00,378,macd_hist,NEGATIVE,6.3962,4.7315,-1.6648,213.58,135.38,4,3,17,(none),False,47.63,100.0,1375
2026-04-23T15:10:29.776455+00:00,379,volatility_regime,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:10:43.909787+00:00,381,bollinger_20,NEGATIVE,6.3962,3.5033,-2.8929,213.58,82.23,4,2,17,(none),False,47.63,100.0,1375
2026-04-23T15:11:32.668325+00:00,382,consecutive_3bar,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:11:43.760054+00:00,384,volume_surge,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:12:29.863872+00:00,385,range_position_7d,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:12:45.067789+00:00,387,pre_trend_7d,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:13:29.759359+00:00,388,candle_body,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:13:43.798022+00:00,390,volatility_regime,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:14:29.818590+00:00,391,gap_detect,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:14:43.743156+00:00,393,consecutive_3bar,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:15:31.369457+00:00,394,ema_8_21_cross,NEGATIVE,6.3962,5.6816,-0.7146,213.58,121.37,4,2,17,(none),False,13.05,100.0,1375
2026-04-23T15:15:43.714386+00:00,396,range_position_7d,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:16:30.457690+00:00,397,atr_dynamic_stop,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:16:43.711494+00:00,399,candle_body,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:17:30.726753+00:00,400,rsi_14,NEGATIVE,6.3962,6.0489,-0.3474,213.58,190.7,4,3,17,(none),False,47.63,100.0,1375
2026-04-23T15:17:43.760252+00:00,402,gap_detect,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:18:29.777104+00:00,403,macd_hist,NEGATIVE,6.3962,4.7315,-1.6648,213.58,135.38,4,3,17,(none),False,47.63,100.0,1375
2026-04-23T15:18:43.795145+00:00,405,ema_8_21_cross,NEGATIVE,6.3962,5.6816,-0.7146,213.58,121.37,4,2,17,(none),False,13.05,100.0,1375
2026-04-23T15:19:29.725336+00:00,406,bollinger_20,NEGATIVE,6.3962,3.5033,-2.8929,213.58,82.23,4,2,17,(none),False,47.63,100.0,1375
2026-04-23T15:19:43.779941+00:00,408,atr_dynamic_stop,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:20:30.204690+00:00,409,volume_surge,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:20:43.878294+00:00,411,rsi_14,NEGATIVE,6.3962,6.0489,-0.3474,213.58,190.7,4,3,17,(none),False,47.63,100.0,1375
2026-04-23T15:21:29.725303+00:00,412,pre_trend_7d,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:21:43.869553+00:00,414,macd_hist,NEGATIVE,6.3962,4.7315,-1.6648,213.58,135.38,4,3,17,(none),False,47.63,100.0,1375
2026-04-23T15:22:30.649811+00:00,415,volatility_regime,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:22:43.841028+00:00,417,bollinger_20,NEGATIVE,6.3962,3.5033,-2.8929,213.58,82.23,4,2,17,(none),False,47.63,100.0,1375
2026-04-23T15:23:29.773807+00:00,418,consecutive_3bar,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:23:43.817127+00:00,420,volume_surge,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:24:29.908715+00:00,421,range_position_7d,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:24:43.812043+00:00,423,pre_trend_7d,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:25:29.896601+00:00,424,candle_body,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:25:43.817588+00:00,426,volatility_regime,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:26:29.854951+00:00,427,gap_detect,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:26:43.912633+00:00,429,consecutive_3bar,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
